Date,Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p00000),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01113),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01554),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01649),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01843),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01935),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02123),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02242),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02305),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02335),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02491),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02868),AreaNum1,AreaNum2
28/11/2068,4.3354635,3.0360217,0.001836299,1.3354375,3.5268353e-05,3.129588,3.407449e-05,2.5444891,5.842494,0.17944176,20.76036,5.0865593,152500.0,32500.0
29/11/2068,3.0150223,1.4483886,6.708765,15.902142,8.159028e-05,8.769073,3.3697472,1.0973933,6.679295,1.0175312,10.2205105,0.000478674,152500.0,32500.0
30/11/2068,0.00018612,1.9070647,9.924837,0.000354666,5.097331e-05,4.966513,1.4851359,11.337579,0.16507481,9.062818,2.005717,7.465877,152500.0,32500.0
01/12/2068,21.784042,14.5553255,1.8649375,3.1960807,0.19827613,4.8613753,0.49917045,0.14576308,2.9048095,1.6171185,4.230551,21.532797,152500.0,32500.0
02/12/2068,25.170382,3.1235652,3.7953064,1.0431086,26.384447,22.277027,0.09476302,17.752377,9.663417,5.5430484,2.0567958,9.737648,152500.0,32500.0
03/12/2068,0.8840879,13.57022,0.85306334,0.22054447,15.634081,0.3322053,0.026953354,8.260324,18.84376,0.07255589,0.038401946,4.2953277,152500.0,32500.0
04/12/2068,17.673384,16.731731,0.016741455,0.42610076,6.6430993,9.831006,0.0863427,1.1148851,2.752392,1.3981727,34.46798,21.60949,152500.0,32500.0
05/12/2068,6.8067465,8.302273,6.772791,3.1945038,0.646199,13.479571,4.310409,0.5442756,2.569635,0.1503508,24.439224,0.9991896,152500.0,32500.0
06/12/2068,11.070375,31.401405,7.180339,19.418383,1.4211102,1.2359695,0.014181314,0.7132366,1.8503813,0.000704694,16.131042,6.5642154e-05,152500.0,32500.0
07/12/2068,14.283435,9.716997,0.4855726,0.21644512,29.623396,5.44347,0.11264878,0.595284,0.49222073,6.9254036,2.6834714,3.0477548,152500.0,32500.0
08/12/2068,3.2731333,0.5999771,8.202854,7.298452,5.0935664,20.35241,0.71725345,6.317049,4.284714,4.676486,47.144596,9.522582,152500.0,32500.0
09/12/2068,1.4995705,17.706514,0.044812173,2.8195696,17.80364,0.17182006,0.43843573,2.2316635,3.9283907,17.595808,7.449036,0.6002608,152500.0,32500.0
10/12/2068,4.602709,35.56139,0.11654232,21.99142,3.4570138,39.483807,0.119691774,8.986402,5.127784,2.0085099,6.6399827,3.8308728,152500.0,32500.0
11/12/2068,1.6676877,0.67930245,4.432837,39.92757,0.89474773,2.8569627,9.632211e-05,15.0329075,22.676468,0.71222943,1.2477918,2.2375615,152500.0,32500.0
12/12/2068,4.8795605,10.3842125,5.265018,1.3228725,5.669767,1.2859755,5.4122696,4.914937,7.885318,16.636675,0.000362926,0.771165,152500.0,32500.0
13/12/2068,16.423996,24.449152,4.8132825,0.18884031,2.6675918,7.1564126,3.4602718,0.017273474,14.591383,7.431166,2.5964115,1.0177052,152500.0,32500.0
14/12/2068,10.572193,5.289016,1.8024409,19.224327,6.832013,9.643193,1.7926646,0.65453637,0.41503558,0.5676726,27.37623,2.8781855,152500.0,32500.0
15/12/2068,5.289765,17.229689,6.48193,1.8094326,0.87323314,35.195415,0.019177983,14.820592,0.000246192,6.854465,15.585245,2.0686474,152500.0,32500.0
16/12/2068,26.1058,23.461098,13.759771,6.5469866,21.698242,20.097628,0.04346115,17.358028,8.395719,10.204632,21.597456,2.2916875e-05,152500.0,32500.0
17/12/2068,12.993364,12.41141,5.517694,3.7029483,11.968445,9.567152,0.09096553,9.534306,10.989136,10.699216,0.24880664,0.33054653,152500.0,32500.0
18/12/2068,5.8485966,16.139416,10.9668455,5.9038343,8.627785,27.317617,1.8485966,0.5354656,7.2593946,2.9082987,0.026569989,29.797688,152500.0,32500.0
19/12/2068,9.925843,3.0346713,4.5685077,2.2340257,17.56775,12.058604,1.475776,16.293959,5.905716e-05,3.7288516,2.1497812,4.088207,152500.0,32500.0
20/12/2068,19.392937,6.237959,1.1664802,1.579036,14.835855,2.9121263,22.753029,2.6256208,8.731154e-05,18.825699,1.7410788e-05,0.30201134,152500.0,32500.0
21/12/2068,0.76855135,0.5215304,1.8615507,3.3864338,4.9344835,14.82136,9.4181595,2.1279307e-05,2.059939,4.498118,6.197163e-05,6.597707,152500.0,32500.0
22/12/2068,0.047012087,2.9884505,0.000212077,0.89288276,5.19927,6.650713,4.7947717,11.005814,1.6650975,1.1871114,7.3241004e-05,1.1874949,152500.0,32500.0
23/12/2068,1.4120955,7.329828e-05,0.001309515,4.838112,6.9633455,11.127978,27.824963,22.683271,1.143692,0.061076656,0.00010072,26.437263,152500.0,32500.0
24/12/2068,0.020564022,4.483234,0.1380143,4.923893,0.000458348,15.193302,0.10634404,2.6423724,9.014012,0.46872693,6.502644e-05,5.7176805,152500.0,32500.0
25/12/2068,3.5327907,0.8280578,7.812349e-05,28.43553,2.3474658,0.37293044,19.115005,2.8947687,3.146191,1.5521691,5.0952523e-05,1.8656908,152500.0,32500.0
26/12/2068,2.2097015,7.543683,2.4532099,4.296549,0.04435057,33.480503,1.7314885,0.29649815,20.345314,1.2760297,0.00011321,1.6162028,152500.0,32500.0
27/12/2068,4.8640835e-05,0.23975621,1.3264917,7.730599,3.0425963,9.204104,13.183814,0.14702189,0.373849,2.208205,1.1576891,40.99864,152500.0,32500.0
28/12/2068,0.000101102,2.148551,11.385973,6.7350993,0.35965803,14.333282,10.201641,0.005225416,2.7004364,0.1635699,6.546847,2.7460692,152500.0,32500.0
29/12/2068,4.3866477,0.000105194,5.8445706,4.1277394,0.41938877,4.472387,6.0719533,7.888003e-05,0.90030485,2.140097,10.79754,2.5935323,152500.0,32500.0
30/12/2068,3.1772776,1.7647057,10.591306,3.7313066,3.1728506,6.9741855,0.006375983,0.008436712,1.3285444,9.485833,17.717937,11.157017,152500.0,32500.0
01/01/2069,6.066412e-05,41.46191,2.5764136,0.62581784,0.9395022,2.7625792,0.16187906,7.311201e-05,0.11367004,16.654263,8.333968,15.288932,152500.0,32500.0
02/01/2069,0.000124535,3.6106997,2.0875194,10.976675,0.4521662,0.02744641,6.0694696e-05,6.0828905,0.08826706,8.74038,1.5420164,3.5323458,152500.0,32500.0
03/01/2069,0.005780585,1.1843797,7.37464,0.78447896,1.4040889,0.000347383,0.21056157,30.716486,0.032198954,2.4934702,9.913838,14.844312,152500.0,32500.0
04/01/2069,0.18201879,12.920204,5.596029,6.876413,0.13782692,0.001370956,1.5135524,7.5395784,7.507403,5.823018,0.7298124,32.213326,152500.0,32500.0
05/01/2069,9.709885e-05,20.776047,14.721895,0.7190838,3.303739,8.261879,5.803388,1.6542562,6.85405,27.020096,6.85234,1.9930143,152500.0,32500.0
06/01/2069,0.13512991,0.88136023,5.8736606,8.533475,0.79286265,9.625437,3.594859,8.308552,2.8962927,6.7974877,7.7056246,1.6205598,152500.0,32500.0
07/01/2069,0.10715234,20.45857,2.6409235,0.39903107,0.3983289,9.756816,2.687559,0.33677876,0.7970373,2.8689601,15.448052,1.9131244,152500.0,32500.0
08/01/2069,0.25411,21.17755,12.540988,0.13232356,0.28247848,0.17132644,1.031599,7.5107775e-05,7.941958,11.049771,0.16687883,0.21704015,152500.0,32500.0
09/01/2069,0.17959577,6.9897017,7.680104,0.45152304,0.6214686,6.297002e-05,0.40013802,9.023563e-05,8.754795e-05,0.6684103,1.8044205,0.025843302,152500.0,32500.0
10/01/2069,10.776723,1.14986,3.164491,3.7032132,2.1128004,7.9972,1.9282255,2.3258927,4.5681205,15.483661,2.9776132,2.7608576,152500.0,32500.0
11/01/2069,10.742258,0.6322756,5.042537,0.008760188,0.13452975,1.4060808,17.296728,0.10910276,0.02240617,23.760298,17.564533,3.1471927,152500.0,32500.0
12/01/2069,0.058906328,0.50622934,1.0930668,0.4098602,0.000233686,16.457613,9.677257,12.596611,0.000494702,2.7150717,11.190896,0.66165453,152500.0,32500.0
13/01/2069,2.1777747,9.392736,12.275258,4.0271173,0.93532157,8.174778,0.41200796,10.898226,5.3437896,0.22388558,0.048603617,2.235353,152500.0,32500.0
14/01/2069,3.2811158,5.4125614,20.567108,2.913292e-05,4.866898,1.8519349,3.9638128,48.72929,28.371084,7.8655825,25.288883,2.424628e-05,152500.0,32500.0
15/01/2069,2.5879807,7.8608246,4.815654,1.2266423,18.608072,0.54454786,2.892286,7.82471,4.7195334,15.862845,7.2051873,3.0196132e-05,152500.0,32500.0
16/01/2069,1.2697182,1.6035541,8.182307,1.5530164,6.1305337,4.2994723,0.67649287,2.6219308,18.649107,5.08679,5.145073,0,152500.0,32500.0
17/01/2069,1.3704622,16.314272,2.2342544,8.949152,21.05117,5.8199836e-05,9.592251,12.335151,0.6587256,6.9427986,0.9160353,1.7012433e-05,152500.0,32500.0
18/01/2069,0.83242023,8.675057,0.09089753,4.512085,5.581693,7.87652e-05,2.5770187,7.0519705,5.4196897,24.695723,1.8387866,5.3597805e-06,152500.0,32500.0
19/01/2069,2.0511167,0.001269026,0.000331456,2.3119643,23.52379,5.201936e-05,6.668998,14.615409,5.382134,2.1564548,0.003918316,0.04280321,152500.0,32500.0
20/01/2069,0.55599135,0.5227772,2.1105583e-05,21.6252,0.59850615,0.010881212,1.0616417,18.212809,9.928357,0.7289701,0.013809128,0.008088181,152500.0,32500.0
21/01/2069,0.9916898,25.741924,6.0349408e-05,0.6308036,8.455478,0.18018232,2.0206604,2.4356463,16.611502,14.454151,3.3022578,0.41412726,152500.0,32500.0
22/01/2069,10.887218,13.526189,0.001480965,4.551706,0.022626964,0.18743539,10.692303,31.069513,0.7463457,8.038419,0.027297975,0.6761288,152500.0,32500.0
23/01/2069,1.6014129,3.168881,9.456678e-05,0.10538654,0.000513265,2.609331,14.759213,2.8640754,0.014474025,20.921524,0.7583908,0.033914298,152500.0,32500.0
24/01/2069,0.061253272,1.5005811,0.000113117,1.0875384,0.09324301,0.045994792,0.5183988,24.300018,0.18499765,10.511256,0.00256003,2.9211371e-05,152500.0,32500.0
25/01/2069,18.715128,0.7270245,0.5876145,4.2263393,0.10469734,7.731763e-05,4.8666964,9.8714485,0.045214422,0.44984528,18.421669,2.2605811e-05,152500.0,32500.0
26/01/2069,2.7285988,13.854666,1.7474607,11.352824,12.11165,12.691986,19.033451,6.2083745,0.24107848,4.6891026,0.6431317,4.368221e-05,152500.0,32500.0
27/01/2069,1.560596,0.28160867,1.1908244,0.23613168,0.7050161,10.246977,13.002065,4.260183,8.0540405e-05,0.87701404,2.8097284,0.000122406,152500.0,32500.0
28/01/2069,8.796237,1.0621846,1.0774564,6.355087e-05,0.16877168,10.539674,4.5787416,0.7215822,0.003642598,0.8755836,0.93901896,9.8903176e-05,152500.0,32500.0
29/01/2069,0.5932568,8.387704,0.000371399,0.079412125,1.3775519,16.196365,5.2738757,8.963969,5.850683,0.82115835,4.8719788,6.305586e-05,152500.0,32500.0
30/01/2069,0.43245798,5.867797,0.5834426,3.143187,2.6316233e-05,6.8604937,12.580415,15.358433,3.2876167,2.6378357,7.374631e-05,6.813699e-05,152500.0,32500.0
01/02/2069,0.02153986,1.1627166,0.512784,1.3303908,9.513938e-05,7.731504,1.9690965,2.0783956,0.000512825,2.3578053,0.777802,6.2221823,152500.0,32500.0
02/02/2069,2.9175496,2.8747747,0.59192455,0.44757092,9.341868e-05,0.63232106,0.86900294,3.5570202,3.2075562,0.000703427,5.086831,0.038980667,152500.0,32500.0
03/02/2069,0.037816282,5.543122,1.2139796,3.6630045e-05,13.393698,4.980538,0.97750556,4.0960617,0.038985875,3.0184245,10.30422,0.45159945,152500.0,32500.0
04/02/2069,1.1098761e-05,0.102412894,0.5355359,0.004441863,0.5543873,9.848181,18.1345,12.088492,6.487847,9.683758,9.388299,6.238778e-05,152500.0,32500.0
05/02/2069,5.7092448e-06,5.6777448e-05,0.66218686,1.2810373,41.672268,9.038253,4.089553,7.4267354,0.18657145,1.533833,8.277108,0.015741931,152500.0,32500.0
06/02/2069,0.009760515,6.3126e-05,0.3852022,2.0063968,0.014182182,4.45197,1.3707993,2.5136924e-05,7.3548594,0.000170171,9.839726,0.78145105,152500.0,32500.0
07/02/2069,0.045248404,0.3048728,0.009479546,5.9095345,24.633633,5.3158264,0.27898666,10.870033,3.1672714,0.035054315,18.543558,6.403873,152500.0,32500.0
08/02/2069,0.5741038,0.2815736,2.537329e-05,3.9149315,25.368244,0.005093903,0.06424633,7.14518e-05,0.45446837,7.4057765,17.826427,29.56407,152500.0,32500.0
09/02/2069,6.5926906e-05,1.2019297,6.8721914e-05,3.516977,13.692765,0.03038154,4.5296063e-05,0.004122728,4.62525,6.558166,5.7009215,31.070482,152500.0,32500.0
10/02/2069,0.004028895,0.4918734,0.000135555,15.654208,3.9031522,0.25303176,1.0315367,3.6735482,1.414704,6.867618,2.4529884,2.4073157,152500.0,32500.0
11/02/2069,0.00885627,0.66616476,0.000129525,14.799711,4.1082783,2.509855,0.03566497,0.001013891,0.8677672,1.2981474,8.018585,0.06978769,152500.0,32500.0
12/02/2069,0.001794102,35.4161,0.058907613,9.817411,3.0554793,0.37106538,18.845041,0.006588188,1.3187182,13.890195,6.0727825,3.008129,152500.0,32500.0
13/02/2069,0.008476784,0.45227614,0.25429887,2.433645,0.798834,2.491482,4.165567,0.93781966,0.000864529,3.2642138,1.2556314,1.1464232,152500.0,32500.0
14/02/2069,0.018336859,9.220699,0.17099354,3.403263,0.77692294,0.049921907,15.000806,0.2564379,1.3790013,10.679394,2.2783682,2.426654,152500.0,32500.0
15/02/2069,1.4031454,1.1497692,0.48224828,5.8886576,26.163956,0.0780369,2.192632,0.14293726,3.4164724,8.498138,12.245974,1.9298886,152500.0,32500.0
16/02/2069,5.992565,0.000165008,0.041066274,7.623205,6.5453033,7.584879e-05,9.37052,0.5099853,0.000210129,2.273758,0.21304,11.698952,152500.0,32500.0
17/02/2069,6.0873456,0.6398994,0.000304634,5.3299127,2.821583,0.3709211,1.7764221,1.4973848,0.00013453,0.4384868,17.312393,0.0558545,152500.0,32500.0
18/02/2069,2.7985137,1.0204934,0.5503862,0.09312049,2.530314,2.8730311,0.94107896,0.001395901,0.000154165,8.256367,8.293069,5.646741e-05,152500.0,32500.0
19/02/2069,4.746261,16.219831,1.4309441,7.8236694,21.780298,1.8354079,12.651235,5.131205e-05,9.1186936e-05,6.325093,0.56532025,0.000699942,152500.0,32500.0
20/02/2069,14.855597,0.26601934,5.581802,2.4521833e-05,5.592491,5.0876946,0.97795105,0.07346507,8.827375e-05,2.8635244,9.076484,16.7837,152500.0,32500.0
21/02/2069,17.509985,1.0021342,5.015986,1.4822841,4.2132125,1.1970955,7.6144032,0.16334482,0.000410894,7.9580784,1.423589,0.04473444,152500.0,32500.0
22/02/2069,10.151339,0.921819,41.284985,0.004678865,1.6626542,1.7057363,17.086926,0.43973142,0.006254088,11.10914,0.35971338,3.7066096e-05,152500.0,32500.0
23/02/2069,5.758955,1.3120412,1.8950226,0.6081174,9.257259,6.923474,0.035160176,0.002345242,0.007216331,1.8149508,0.78302574,0.009447518,152500.0,32500.0
24/02/2069,15.728018,42.81174,10.665525,7.596143,0.86292857,1.553458,5.7109275e-05,0.03181034,1.4776435,8.519291,4.8780003e-05,6.4112473,152500.0,32500.0
25/02/2069,13.756353,0.24587522,0.07194398,6.099193,13.376471,2.3414283,0.000170789,0.018815735,1.1353738,2.7503953,0.008334166,1.1624739,152500.0,32500.0
26/02/2069,2.3284073,0.008965263,2.7923505,1.7702447,3.3837821,10.498303,0.009333014,7.773075e-05,5.019797e-05,3.2726872,3.8397045,1.9646622,152500.0,32500.0
27/02/2069,8.283855,8.283109,0.1118673,18.918095,15.475706,0.044107303,8.569817,0.009815452,0.000107944,5.3549376,0.36545056,3.9324799,152500.0,32500.0
28/02/2069,3.7392914,5.2277293,0.002359427,6.6561055,6.936381,4.1571984e-05,0.83723426,4.608771e-05,9.357388,5.9595475,2.8687336e-05,24.789991,152500.0,32500.0
2069-02-29,1.5688895,0.2605756,15.588649,18.487314,9.235858,0.6772451,0.68346244,6.692958,9.329452,0.32124758,6.2164516e-05,0.008329975,152500.0,32500.0
2069-02-30,12.094044,5.862478,0.48436028,7.4281836,7.142872,0.1482163,2.470234,6.5143686e-05,0.06306027,10.707715,0.00035199,0.73912245,152500.0,32500.0
01/03/2069,5.4945164,0.011495168,0.58109313,5.8355403,10.628235,0.03245524,0.27453303,25.275928,0.22804302,3.0767076,1.7670379,4.0628386,152500.0,32500.0
02/03/2069,0.8076624,0.42178476,1.0206103,1.2355896,3.0920634,0.001452583,0.44238082,3.4561114,0.45905828,18.613194,5.4318094e-05,0.76882446,152500.0,32500.0
03/03/2069,6.954893,2.0935578,0.06417777,3.627195,1.4468782,4.0209693e-06,0.3124634,5.7286267,4.619801,4.344964,4.5749533e-05,0.002230219,152500.0,32500.0
04/03/2069,22.623362,5.659026,0.16559315,1.1825321,14.161167,0.000196827,13.216013,0.028193748,1.7887996,8.45111,1.5965168e-05,0.000203827,152500.0,32500.0
05/03/2069,5.7521586,0.34174094,0.06607201,0.18115373,7.775149,0.19698188,6.504821,1.653465,1.3815529,13.726413,0.17260143,0.62003356,152500.0,32500.0
06/03/2069,6.532114e-05,2.4041283e-05,0.031310882,15.6019125,9.605821,0.54258144,1.3040582,10.319298,2.6357493,7.1974463,0.08657099,8.25736,152500.0,32500.0
07/03/2069,0.09844093,0.000288392,0.4681218,5.386979,1.8878845,0.001712395,2.553496,0.000384302,1.4689624,0.11608118,0.14191027,8.988299,152500.0,32500.0
08/03/2069,0.015611894,0.000399578,4.384136,2.4829445e-05,0.52320045,0.9265007,0.13876896,3.2763346e-05,15.904935,2.7246883,0.18499196,13.556223,152500.0,32500.0
09/03/2069,45.63399,0.19569278,0.5781784,8.803052,0.002325427,14.640511,3.6813633,3.1389536e-05,2.2177613,3.2696037,1.6338192,6.245433,152500.0,32500.0
10/03/2069,0.8920674,4.0711126,0.38397533,2.9867532,3.9756596e-05,31.993904,0.000174549,6.215109e-05,4.9883456,2.0758288,0.9102424,1.6309559,152500.0,32500.0
11/03/2069,23.13742,2.6413789,1.7367615,0.000858742,7.5817625e-06,0.14206904,0.13964336,2.3605582e-05,9.624192,5.418832e-05,0.18751271,4.001153,152500.0,32500.0
12/03/2069,11.69835,0.24072456,0.36051643,0.111851335,3.418346e-05,20.5967,2.143081,3.640944e-05,5.696621,1.4591706,9.769677e-05,1.980207e-05,152500.0,32500.0
13/03/2069,2.3353233,0.00049985,2.2557826e-05,8.033445,0.06226581,5.397807,2.6459224,4.9255095e-06,4.731673,5.9246078,0.008396086,3.2570293e-05,152500.0,32500.0
14/03/2069,0.17186487,15.364439,6.7346395e-05,19.063797,3.2857854e-05,12.887071,6.025395,1.8438406e-05,2.3689888,3.2520926,4.93323e-06,0.002790017,152500.0,32500.0
15/03/2069,1.3471793,7.057367,0.3001602,14.138252,1.8552093e-05,2.5516868,1.0084565,7.062401e-05,3.587528e-05,1.0527742,0.003012388,4.780983,152500.0,32500.0
16/03/2069,3.2701569,0.9130404,0.022306608,7.4778457,2.8114343,3.3190978,2.084002,5.3633215e-05,0.001563167,6.3080626,3.139081e-06,0.9693675,152500.0,32500.0
17/03/2069,5.3992095,0.000649948,3.7534072,9.306247,2.547756e-05,1.6008055,10.386945,0.74484617,1.848427,5.528809e-05,2.4843482e-06,1.1399556,152500.0,32500.0
18/03/2069,0.000284883,0.11232235,0.034813177,6.003916,0.8653873,1.8301935,8.201975,6.0508883e-05,0.002142435,4.0961747,0.002537797,0.4978494,152500.0,32500.0
19/03/2069,0.3294153,1.7504572,3.5767822,3.322639,4.3696607e-05,0.04280831,9.960181,1.0099722,0.001929475,14.842219,1.0615125,1.6066153,152500.0,32500.0
20/03/2069,2.158571,1.3788279,15.52801,1.0353365,0.46979243,1.5779363,2.2847264,0.24906163,12.406653,2.8509543,2.7656481,0.038710367,152500.0,32500.0
21/03/2069,0.009464067,2.3763123,3.43476,13.37107,2.6475668,0.38041842,1.6724384,14.885367,4.7670894,1.6360074,18.757149,0.12019439,152500.0,32500.0
22/03/2069,0.6014307,3.7532513,15.000885,4.0720515,2.0142274,3.282075e-05,0.5210409,0.22298767,0.26987544,8.225595,0.039571255,0.47130933,152500.0,32500.0
23/03/2069,1.3170184,15.028624,0.5748957,2.2436492,3.0343392,9.378326,14.927322,16.174139,6.6469917,0.48078376,0.92755926,4.8895636,152500.0,32500.0
24/03/2069,12.61027,8.176782,4.4786124e-05,0.41641292,1.2652235e-05,6.6997957,5.9367895,13.543865,42.2563,4.923118,7.117773e-05,0.19618429,152500.0,32500.0
25/03/2069,16.602388,4.264091,3.5289115e-05,5.68003e-06,0.4324237,7.236167,7.671104,32.729275,7.7803144,1.4854141,4.4982728e-05,3.1017354,152500.0,32500.0
26/03/2069,8.831395,13.319971,8.285309e-05,1.4604945e-05,0.078967996,3.3646183,5.12832,11.956648,3.2176256,23.804937,0.018982153,4.004628,152500.0,32500.0
27/03/2069,2.6473389,0.10600613,0.000160928,1.21345,0.039835874,20.668756,1.9161098,4.4085865,2.917252,0.000395215,0.000217599,0.1432816,152500.0,32500.0
28/03/2069,5.6382585,0.24213938,14.87792,0.53206927,0.0640611,9.084582,0.000644291,3.813639,24.797012,4.698625,0.000833676,3.19489,152500.0,32500.0
29/03/2069,4.5683103,1.8517401,4.143127,3.7443142,0.02339851,0.48521078,6.6597176,9.759439,0.34854832,0.19548409,0.3731654,0.001497853,152500.0,32500.0
30/03/2069,1.5882584,0.4472839,5.3353033,0.12652802,9.2084694e-05,17.048733,1.9921414,18.881416,1.0675826,0.12030213,0.26305762,4.762637e-05,152500.0,32500.0
01/04/2069,2.211129,0.051405635,0.0836698,0.7147057,3.4891173e-08,10.281272,0.74028534,0.6248425,7.9722646e-05,0.07426525,0.011477505,0.000296813,152500.0,32500.0
02/04/2069,0.11771726,0.012003595,3.7811747,0.63113767,0.1360439,31.153429,2.800719e-05,3.587745,0.2528736,19.655647,5.856717e-05,6.3039913,152500.0,32500.0
03/04/2069,12.109731,7.649092e-06,0.45543367,0.22582854,0.009613252,0.9518197,2.1256156,12.608555,4.5923323e-05,8.743384e-05,0.000128181,0.82695776,152500.0,32500.0
04/04/2069,0.27802426,0.002910627,9.470961,3.0421896,0.07071009,0.2069095,2.3403187,4.7401133,3.9498216e-05,0.050191678,0.000409235,0.004045213,152500.0,32500.0
05/04/2069,1.5539697,0.005202584,4.332277,4.7869654,2.8013419e-05,7.037954e-06,0.000219516,0.031868618,4.9785376e-05,0.74726945,7.4711155e-05,1.4451253,152500.0,32500.0
06/04/2069,1.7696807,5.4678435,17.093935,1.2861239,0.7359776,0.045307495,0.29448593,1.4771062,0.030101715,0.000639082,0.017895382,0.36543408,152500.0,32500.0
07/04/2069,5.039224,9.881647,16.046682,5.6819925e-05,0.9815594,5.571485e-06,0.5442521,0.034443785,0.041159216,7.926416,2.8500266e-05,1.8486147e-06,152500.0,32500.0
08/04/2069,1.1452987,10.606656,0.4832045,0.000555593,3.2058156,0.000678209,0.001690985,0.00152005,0.44546685,0.7068947,1.6313412e-05,0.001734706,152500.0,32500.0
09/04/2069,13.507323,0.032004718,0.5690411,0.015615938,2.7014472,1.8546218,2.7478462e-05,2.790258e-05,0.66489047,3.316075,1.610975,11.86036,152500.0,32500.0
10/04/2069,1.0999935,3.471659,0.6774254,2.5901745e-05,2.1291433e-05,11.510074,0.004383001,2.6482772e-05,4.8288045,0.68721473,3.6007469,0.011697326,152500.0,32500.0
11/04/2069,2.005773,1.1412237,0.000699633,0.001083212,0.46151263,8.405182,0.046380144,0.000226224,6.6553698,0.000102003,5.512845e-05,23.811934,152500.0,32500.0
12/04/2069,4.4057164,18.226555,7.0465336,1.6298091,1.5231682,13.250533,2.903196e-05,5.0849296e-05,2.3391747,3.0941897e-05,1.2926124e-06,0.7671307,152500.0,32500.0
13/04/2069,1.397456,5.460971,4.2769814,0.25150934,3.219913e-05,0.21752869,5.4858465,0,4.5087476,1.0404823e-06,1.0458236e-06,11.745805,152500.0,32500.0
14/04/2069,0.000243076,3.755025,2.6080508,5.3350024,4.442831e-07,5.7095165,0.35884714,0.000423594,9.009166,5.7399427e-07,0.001033764,2.52468e-05,152500.0,32500.0
15/04/2069,0.8876485,7.2497854,0.00010295,11.810326,3.4630852e-06,10.368818,8.42985,0.014267687,3.4761237e-05,0,2.1414149,4.618286e-05,152500.0,32500.0
16/04/2069,0.7968423,0.88207567,0.005118402,0.953193,1.841967e-05,17.893188,0.7930315,4.139188e-05,1.6561607,0.020984063,12.97767,4.059961e-05,152500.0,32500.0
17/04/2069,4.58577,16.411991,0.1730916,1.4785965e-05,1.2406522e-05,10.355927,0.85171485,0.000776419,0.004209603,0.28285155,0.61370075,0.000114083,152500.0,32500.0
